X1,X2,Date,Class,NH4,HCO3,Alkalinity,pH,Ions,Hg,Cd,Co,Cr,Cu,Fe,Mn,Ni,Pb,Zn,SO4,Cl,NO3,NO2,PO4,Mineraliz,Ca,Mg,Na,K
55.501448,37.47244600000001,2/16/17,1,0.04,262,4.3,7.1,5.8,0.0,0.0,0.0,0.0,0.002,0.079,0.0,0.0,0.0135,0.045,50.01300000000001,27.6244,40.7305,0.0,1.5338,363,81.059,21.27,9.7215,1.067
55.34970799999999,36.95204,2/16/17,1,0.09,384,6.3,7.3,6.3,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.070333333,0.002,0.0,0.032333333,17.7979,9.971,0.0862,0.0,0.0,345,85.11666667,24.555,14.8245,0.429333333
55.396349,37.119679,2/16/17,1,0.0,226,3.7,7.3,5.6,0.0,0.0,0.0,0.0,0.0035,0.032666667,0.0145,0.002,0.0,0.052000000000000005,86.3274,28.7636,16.839000000000002,0.0,0.0,363,81.39933333,18.51,17.685,0.624
55.398226,37.151193,2/16/17,2,0.02,250,4.1,7.3,4.2,0.0,0.0,0.0,0.0,0.003,0.05,0.0,0.0,0.0,0.0055,13.7535,2.9926,6.1528,0.0,0.0,228,60.96466667,13.71,4.9515,0.452666667
55.32097,37.258422,2/16/17,1,0.1,268,4.4,6.8,7.9,0.0,0.0,0.0,0.0,0.0,0.045666667,0.054000000000000006,0.0025,0.0,0.018000000000000002,28.638,240.6498,17.4181,0.0,0.0906,655,102.854,33.405,96.57,0.8809999999999999
55.384158,37.429035,2/16/17,2,0.03,201,3.3,7.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.002,0.0,0.01,19.5978,40.7161,64.0417,0.0,0.1121,331,80.242,18.57,6.273,0.474666667
55.32779300000001,37.011658,2/16/17,1,0.01,244,4.0,7.8,4.8,0.0,0.0,0.0,0.0,0.004333333,0.05766666700000001,0.004,0.002,0.0,0.025333333,55.1936,8.8027,6.8418,0.0,0.2405,297,77.73466667,10.767,13.3695,1.818333333
55.343009,36.958996,2/16/17,1,0.0,262,4.3,7.6,4.7,0.0,0.0,0.0,0.0,0.004666667,0.046,0.0,0.003,0.0,0.06433333299999999,8.8265,3.4075,0.722,0.0,0.0,238,72.51266667,12.6915,6.2010000000000005,2.177333333
55.301163,37.244566,2/16/17,2,0.0,183,3.0,7.1,3.7,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.002,0.006666666999999999,13.7255,11.1416,25.7676,0.0,0.0,217,55.57333333,11.6745,6.6375,0.489333333
55.400053,37.444771,2/17/17,1,0.12,323,5.3,7.5,7.4,0.0,0.0,0.0,0.0,0.0,0.128333333,0.0,0.003,0.0,0.207333333,46.157,110.8776,65.5131,0.0,0.0,581,110.0696667,22.65,62.76,1.543666667
55.320427,37.325656,2/17/17,1,0.07,244,4.0,7.7,5.0,0.0,0.0,0.0,0.0,0.002333333,0.018333333,0.0,0.0,0.0,0.006333333000000001,37.6727,20.4782,58.1008,0.0,0.2622,347,70.07333333,18.285,19.74,0.723666667
55.237582,37.22111,3/17/17,3,2.3,79,1.3,7.3,1.4,0.0,0.0,0.0015685279999999998,0.015329949,0.0,1.49753375,0.1861875,0.0,0.0,0.009598985,6.1923,7.3135,3.1492,0.0,0.0,88,21.145,4.2715736039999985,4.625,2.065
55.43606800000001,37.36711,3/17/17,3,0.3,128,2.1,7.6,2.4,0.0,0.0,0.001340102,0.016091371,0.0,0.67715,0.054520000000000006,0.0,0.0,0.011624365,16.3512,22.5841,12.5209,0.0,0.0,176,34.3375,8.182741117,13.25,5.09
55.331293,37.156345,3/17/17,3,1.1,98,1.6,7.3,1.9,0.0,0.0,0.00142132,0.015634518,0.0,1.06215625,0.0859975,0.0,0.0,0.009799492,11.419,15.3176,6.6523,0.0226,0.0,128,28.125,6.129441624,8.775,2.81
55.322532,37.155456,3/17/17,3,0.3,128,2.1,7.4,2.8,0.0,0.0,0.0013248729999999998,0.015989848,0.0,0.7684425,0.08246,0.0,0.0,0.014010152,16.7434,41.3961,11.8823,0.0,0.0,209,40.615,9.322335025,20.035,4.79
55.306046,37.375011,3/17/17,3,0.8,73,1.2,7.3,1.4,0.0,0.0,0.00128934,0.012116751,0.0,1.15926625,0.15464,0.0,0.0,0.00701269,7.4028,8.8124,5.3508,0.0,0.0,92,20.7075,4.949238579,4.645,3.5275
55.922948,36.491238,3/17/17,3,0.4,73,1.2,7.5,1.4,0.0,0.0,0.0013705579999999998,0.011928934,0.0,1.0096375,0.07092999999999999,0.0,0.0,0.007373096,7.8579,5.8675,7.8275,0.0,0.0,91,20.305,4.979695431000001,4.21,3.0875
55.221072,37.083916,3/17/17,3,0.5,79,1.3,7.4,1.6,0.0,0.0,0.001563452,0.014060914,0.0,1.50422875,0.1431775,0.0,0.0,0.008461929,8.988,11.5332,9.3815,0.0,0.0,110,23.59,5.345177665,6.865,4.5125
55.187624,37.059143,3/17/17,3,1.0,79,1.3,7.5,1.6,0.0,0.0,0.001598985,0.015177665,0.0,1.5564275,0.096015,0.0,0.0,0.009119289,9.4251,8.9484,7.4979,0.0,0.0,104,23.31,5.677664975,5.62,3.42
55.175266,37.067132,3/17/17,3,0.7,98,1.6,7.5,1.7,0.0,0.0,0.001492386,0.014263959,0.0,1.3134975,0.0873525,0.0,0.0,0.005984771999999999,3.9514,3.8152,2.7824,0.0,0.0,98,23.93,5.95177665,5.31,2.985
55.170394,37.10745900000001,3/17/17,3,0.4,43,0.7,7.2,1.0,0.0,0.0,0.001375635,0.013654822,0.0,1.1558700000000002,0.0574675,0.0,0.0,0.007360406,9.1774,8.4797,6.471,0.0,0.0,67,14.29,3.685279188,2.325,1.6775
55.476696,36.921384,3/21/17,1,0.47,128,2.1,7.2,2.8,0.0,0.0,0.0,0.006680203000000001,0.003997462,0.13054375,0.0,0.0,0.0,0.04464467,6.6665,37.2018,19.2714,0.0,0.7797,202,43.385,8.060913706000001,14.94,8.6
55.475852,36.892186,3/21/17,1,0.51,85,1.4,7.1,1.6,0.0,0.0,0.0,0.005461929,0.0028299490000000004,0.18790625,0.0542025,0.0,0.0,0.148730964,8.0736,6.7629,2.8659,0.08199999999999999,0.0,98,25.0225,4.073604061,3.81,4.695
55.452728,36.868278,3/21/17,1,0.15,195,3.2,7.6,3.2,0.0,0.0,0.0,0.008725888000000001,0.003659898,0.2308375,0.01247,0.0,0.0,0.006086294,8.2724,9.9105,3.2573,0.0,0.0,191,52.5075,7.568527919,5.455,6.415
55.453259,36.86742,3/21/17,1,0.23,189,3.1,7.3,3.6,0.0,0.0,0.0,0.009126904,0.008022843,0.11672,0.0,0.001919797,0.0,0.007619289,21.5672,8.5997,51.9392,0.0,3.388,280,52.1325,11.59137056,15.395,24.15
55.449121,36.859664,3/21/17,1,0.1,207,3.4,7.1,5.7,0.0,0.0,0.0,0.015076142,0.003926396,0.094213333,0.0,0.0,0.0,0.104568528,20.4626,203.0465,8.3231,0.0,0.0,527,86.28,16.68020305,82.095,5.9725
55.467412,36.874755,3/21/17,1,0.16,85,1.4,7.2,1.5,0.0,0.0,0.0,0.007274111999999998,0.0040076140000000005,0.40561,0.0,0.0029416240000000003,0.0,0.047944162,5.0299,2.8479,4.7295,0.0,0.0,87,22.2675,5.114213198,2.88,1.425
55.351561,37.183957,3/22/17,1,0.1,92,1.5,6.7,9.2,0.0,0.0,0.0,0.008649746,0.00319797,0.31229375,0.0205,0.006814721,0.0,0.10251269,117.1,397.235,122.28,0.0,0.0,992,125.5825,35.21827411,144.935,3.565
55.356945,37.156036,3/22/17,1,0.05,134,2.2,6.8,5.1,0.0,0.0,0.0,0.008558376,0.002284264,0.061435,0.0413325,0.0,0.0,0.034746193,50.55,45.7704,124.18,0.0,0.0,406,77.9075,14.84263959,23.98,1.8125
55.355074,37.18759,3/22/17,1,0.08,159,2.6,6.9,4.7,0.0,0.0,0.0,0.009598985,0.002576142,0.06819249999999999,0.014415,0.00102335,0.0,0.3265,71.66,85.0467,20.96,0.0,0.0,395,70.545,14.34771574,51.785,1.745
55.345053,37.181889,3/22/17,2,0.02,305,5.0,7.2,6.4,0.0,0.0,0.0,0.012791878,0.003936548,0.0,0.028365,0.0,0.0,0.006817259,30.32,116.5017,17.71,0.0,0.0,491,93.435,20.43654822,58.665,1.9075
55.373852,37.204261,3/22/17,1,0.2,165,2.7,7.5,3.6,0.0,0.0,0.0,0.008695431,0.005428934,0.1455975,0.0,0.001468528,0.0,0.022766497000000004,30.61,27.6776,15.47,0.0,0.0,248,55.1175,10.86040609,17.66,8.615
55.371826,37.224181,3/22/17,1,0.05,299,4.9,7.2,6.4,0.0,0.0,0.0,0.011527919,0.011675127,0.07898,0.0,0.002137056,0.0,0.049923858,71.46,50.2828,26.74,0.0,0.57,459,85.695,25.13959391,38.07,12.565
55.353239,37.232903,3/22/17,1,0.2,427,7.0,7.5,6.1,0.0,0.0,0.0,0.016294416000000003,0.003307107,0.412525,0.384355,0.002489848,0.0,0.015152284,30.49,18.0345,0.0,0.0,0.0,417,89.14,20.35025381,40.03,5.7975
55.348722,37.210959,3/22/17,1,0.22,201,3.3,7.4,3.8,0.0,0.0,0.0,0.009634518,0.00328934,0.10626,0.0,0.0,0.0,0.010431472,23.97,12.7216,9.52,0.0,0.0,230,60.0125,9.812182741,8.38,4.64
55.353241,37.233194,3/22/17,1,0.2,244,4.0,7.1,5.4,0.0,0.0,0.0,0.010446701,0.009692893,0.05573,0.0,0.003837563,0.0,0.064340102,70.78,32.0114,116.31,0.0,1.19,534,72.385,21.96700508,38.65,60.19
55.496208,37.505833,3/23/17,1,0.02,336,5.5,8.0,5.9,0.0,0.0,0.0,0.001339086,0.000700761,0.0,0.0,0.0,0.0,0.062969543,40.1435,20.2159,50.4439,0.0,0.0,402,84.4,20.3071066,13.235,5.11
55.501448,37.47244600000001,3/23/17,1,0.03,238,3.9,7.1,5.1,0.0,0.0,0.0,0.0056852790000000005,0.000861421,0.16256500000000002,0.0,0.0,0.002032149,0.055736040999999986,49.3149,32.3568,47.3422,0.0,0.4731,353,74.2325,16.96192893,12.825,1.08
55.486752,37.534207,3/23/17,2,0.04,226,3.7,6.8,5.7,0.0,0.0,0.0,0.0030101520000000003,0.000932487,0.0,0.0,0.0,0.0,0.0026395940000000003,81.5174,39.6037,51.136,0.0,0.0,403,77.825,21.85532995,18.065,0.0
55.488221,37.550144,3/23/17,1,0.06,165,2.7,6.7,4.8,0.0,0.0,0.0,0.0,0.002002538,0.134665,0.0137475,0.001281726,0.0,0.12106599,73.0307,76.6347,35.4324,0.0,0.0,386,73.58,14.18274112,30.72,0.0
55.481378,37.5329,3/23/17,1,0.35,171,2.8,7.4,3.8,0.0,0.0,0.0,0.001130964,0.003989848,0.0816175,0.013635,0.0,0.0,0.010591371,50.9155,29.6935,42.5765,0.0,1.2912,311,58.555,10.94923858,22.325,10.9025
55.476464,37.493117,3/23/17,1,0.0,177,2.9,7.1,3.6,0.0,0.0,0.0,0.002228426,0.000570558,0.0,0.042315,0.0,0.002414552,0.107360406,46.6067,28.2289,23.7983,0.0,0.0,277,58.615,7.705583756,22.295,1.635
55.483636,37.45764000000001,3/23/17,1,0.04,73,1.2,7.0,4.1,0.0,0.0,0.0,0.00228934,0.0009,0.1293,0.0,0.0,0.0,0.02893401,87.9457,98.4587,24.6509,0.0,1.5563,364,70.435,7.365482234,35.94,2.4325
55.46647900000001,37.498741,3/23/17,1,0.08,281,4.6,7.6,5.2,0.0,0.0,0.0,0.004563452,0.000876142,0.0,0.0,0.0,0.0,0.279441624,59.1842,57.223,29.1198,0.0,0.2715,438,72.16,19.66751269,39.455,21.25
55.46134,37.50649,3/23/17,2,0.22,299,4.9,7.2,4.7,0.0,0.0,0.0,0.0022081220000000003,0.0,0.99875,0.03071,0.0,0.0,0.0,26.518,8.0347,0.0,0.0,0.0,275,67.92,16.14720812,5.09,1.5575
55.500661,37.450899,3/23/17,2,0.04,122,2.0,6.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827411,54.6707,30.8798,38.1429,0.0,0.0,267,57.2025,8.062605753,16.27,1.2525
55.506021,37.446318,3/23/17,2,0.04,85,1.4,6.5,4.0,0.0,0.0,0.0,0.0,0.000960406,0.0,0.0,0.0,0.0,0.005332487,47.3869,54.5408,76.3291,0.0,0.679,312,65.3775,9.159052453,14.02,2.71
55.525722,37.475281,3/23/17,1,0.29,580,9.5,7.3,6.7,0.0,0.0,0.001269036,0.003664975,0.001448985,0.320465,0.3827275,0.0,0.0,0.103248731,59.2098,50.5635,6.6234,0.1982,0.5706,719,92.6725,25.44416244,44.69,149.8675
55.520611,37.491459000000006,3/23/17,1,0.09,384,6.3,7.1,7.4,0.0,0.0,0.0,0.0,0.002091371,0.10804,0.0,0.0,0.0,0.015989848,81.6328,38.3031,26.5149,0.0,0.0,497,92.84,33.27411168,32.06,0.0
55.527633,37.503044,3/23/17,1,0.05,299,4.9,7.2,5.6,0.0,0.0,0.0,0.0,0.000910914,0.0604875,0.0,0.0,0.0,0.107106599,70.2293,31.2215,51.6771,0.0,0.4279,465,74.2975,23.16497462,40.95,24.13
55.53694,37.455279,3/23/17,1,0.04,207,3.4,7.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182741117,44.8787,59.9958,24.7207,0.0,0.0,339,76.3775,16.45177665,12.725,0.0
55.497,37.473427,3/23/17,1,0.08,195,3.2,6.7,4.3,0.0,0.0,0.0,0.0,0.0,0.058655,0.02502,0.002411168,0.0,4.895939086,38.9653,55.6118,7.457000000000002,0.0,0.0,299,62.225,13.87309645,20.515,3.205
55.529984,37.470893,3/23/17,1,0.29,445,7.3,7.4,7.3,0.0,0.0,0.0,0.002056345,0.00176269,0.0,0.0,0.0,0.0,0.004413706,58.7995,75.7711,23.5886,0.0,0.0,626,95.8,30.10152284,74.92,44.38
55.437119,37.246094,3/23/17,3,1.42,92,1.5,7.6,1.8,0.0,0.0,0.0,0.0,0.002319797,0.8412325,0.0428225,0.0,0.0,0.005994924,12.6065,13.359000000000002,7.7733,0.0,0.0,124,26.2575,6.191201354,8.895,3.46
55.44564499999999,37.23422100000001,3/23/17,3,0.52,134,2.2,7.7,2.5,0.0,0.0,0.0,0.0,0.001295431,0.8330725,0.0493625,0.002869289,0.0,0.00278934,14.527,9.5496,8.6959,0.0,0.0,154,36.1625,7.925549915,7.415,2.8525
55.458048,37.348838,3/24/17,1,0.18,146,2.4,6.8,3.0,0.0,0.0,0.0,0.0,0.003520305,0.4575275,0.0,0.0,0.0,0.070431472,19.7012,11.6054,39.7999,0.0,0.0865,224,42.695,10.57191201,6.61,20.015
55.460301,37.37821,3/24/17,1,0.0,372,6.1,7.1,5.8,0.0,0.0,0.0,0.0,0.003974619,0.0811375,0.3706725,0.0,0.0,0.08289340099999999,39.4346,20.1838,25.9378,0.059,0.0487,409,79.0875,22.82233503,32.135,3.0225
55.464962,37.353899,3/24/17,1,0.25,195,3.2,7.3,3.6,0.0,0.0,0.0,0.0,0.006497462,0.227215,0.0,0.0,0.0,0.037125,30.3271,7.4717,56.3326,0.0,9.9715,305,51.9175,11.70558376,13.15,36.185
55.489414,37.397904,3/24/17,1,0.06,329,5.4,7.2,6.0,0.0,0.0,0.0,0.0,0.003109137,0.0952825,0.0,0.0,0.0,0.204822335,89.1927,32.2665,13.0803,0.0,2.1388,458,83.275,22.84771574,15.965,36.755
55.52257,37.375256,3/24/17,1,0.0,189,3.1,7.3,4.5,0.0,0.0,0.0,0.0,0.001543147,0.0,0.0,0.0,0.0,1.736040609,40.0047,47.849,47.6272,0.0,0.2424,334,70.835,11.43316413,20.495,1.4025
55.520497,37.340972,3/24/17,2,0.0,244,4.0,7.5,4.3,0.0,0.0,0.0,0.0,0.001401015,0.0,0.0,0.0,0.0,0.003583756,29.9705,9.1909,25.9905,0.0,0.0,275,65.38,12.49576988,10.1,0.0
55.476076,37.393348,3/24/17,1,0.03,256,4.2,7.3,5.5,0.0,0.0,0.0,0.0,0.003375635,0.0818725,0.0,0.0,0.0,0.35939086299999995,49.5394,56.8009,40.4721,0.0,0.1573,408,76.6175,19.73857868,31.67,5.495
55.460359,37.356385,3/24/17,2,0.0,250,4.1,7.2,4.4,0.0,0.0,0.0,0.0,0.001177665,0.0,0.138825,0.0,0.0,0.023451777000000004,18.9047,13.4278,20.8066,0.0,0.0,264,61.0425,15.87817259,8.535,0.0
55.53925600000001,37.360587,3/24/17,1,0.02,268,4.4,6.9,4.0,0.0,0.0,0.0,0.0,0.007901015,0.0,0.0,0.002180203,0.0,0.140101523,66.8886,46.6525,48.0683,0.0,0.9794,527,55.5625,14.25211506,35.165,125.82
55.54343100000001,37.396354,3/24/17,1,0.02,189,3.1,6.7,4.0,0.0,0.0,0.0,0.0,0.001961929,0.15963,0.01128,0.0,0.0,0.007101523,35.2456,14.1263,44.8145,0.0,0.1561,274,58.7475,13.21827411,8.755,4.9525
55.520675,37.372943,3/24/17,1,0.01,207,3.4,7.6,4.4,0.0,0.0,0.0,0.0,0.002329949,0.0,0.0,0.0,0.0,0.15989847699999998,35.2219,19.1841,68.9286,0.0,0.552,330,73.175,9.467005076,15.025,5.1175
55.31398100000001,37.380012,3/24/17,3,0.76,59,0.96,7.3,1.1,0.0,0.0,0.001050761,0.001304569,0.0033502540000000004,1.8945675,0.1229475,0.0,0.001629442,0.008322335,6.7255,2.8687,4.9243,0.0,0.2137,68,15.7025,3.751269036,2.81,1.935
55.32115,37.382437,3/24/17,3,0.76,90,1.47,7.5,1.7,0.0,0.0,0.0,0.0,0.004073604000000001,1.5565825,0.0696875,0.0,0.001093063,0.008365481999999999,10.4655,12.7628,6.853,0.0,0.0,116,24.1675,5.681895093,7.8,3.865
55.318513,37.338137,3/24/17,3,1.07,100,1.64,7.4,1.9,0.0,0.0,0.0,0.0,0.003746193,1.3949475,0.0730225,0.0,0.001035533,0.0076015230000000015,11.8667,17.0346,7.2935,0.0,0.0,136,27.915,6.497461929,10.525,4.6675
55.52576800000001,37.102487,3/24/17,3,2.13,146,2.39,7.5,2.7,0.0,0.0,0.0,0.0,0.005695431,0.9521225,0.07900499999999999,0.0,0.00149577,0.019060914,19.5652,32.2904,7.8702,0.0,0.1237,206,40.3025,7.962774958,21.07,4.4875
55.52014000000001,37.225481,3/24/17,3,1.96,141,2.31,7.6,2.7,0.0,0.0,0.0,0.0,0.005332487,0.9118375,0.08453250000000001,0.0,0.001194585,0.016269036,20.1987,29.8932,7.7524,0.0653,0.0,201,40.5575,8.390862944,19.445,4.5175
55.322578,37.399682,3/24/17,1,1.24,231,3.78,7.3,3.4,0.0,0.0,0.0,0.0,0.006449239,0.133305,0.0,0.0,0.0,0.02142132,16.1426,12.8106,24.7069,0.0402,4.6346,274,51.89,10.22165821,9.715,33.375
55.32529200000001,37.395618,3/24/17,1,0.06,196,3.21,6.9,3.0,0.0,0.0,0.0,0.0,0.002964467,0.160175,0.0193775,0.0,0.0,0.06786802,5.4023,14.0055,0.3785,0.0,1.2752,184,43.1275,10.33164129,8.955,3.7075
55.368332,37.375737,3/28/17,2,0.12,281,4.6,7.0,4.2,0.0,0.0,0.0,0.0,0.0,0.1135175,0.0211425,0.0,0.0,0.0,16.805,7.0998,6.8998,0.0,0.0,253,60.32,14.70812183,6.63,0.0
55.38055500000001,37.354948,3/28/17,1,0.1,146,2.4,7.4,2.7,0.0,0.0,0.0,0.0,0.0,0.2305475,0.0,0.0,0.0,0.0,11.800999999999998,8.8912,23.0754,0.0,0.0,180,41.7175,7.220812183,8.15,5.745
55.370114,37.34747700000001,3/28/17,1,0.02,366,6.0,7.4,5.3,0.0,0.0,0.0,0.0,0.0026395940000000003,0.0,0.0104225,0.0,0.0,0.551015228,58.6771,31.3055,16.2325,0.0,0.0,463,70.3175,21.24365482,48.175,33.5525
55.381439,37.42361,3/28/17,1,0.0,226,3.7,7.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8793,64.3332,109.7863,0.0,0.0,430,90.0,20.32994924,9.7,0.0
55.374584,37.357887,3/28/17,1,0.0,226,3.7,7.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03927,0.0,0.0,0.0,8.587,7.991,4.1851,0.0,0.0,202,49.6175,12.8680203,6.255,0.0
55.386904,37.40355200000001,3/28/17,1,0.11,37,0.6,6.2,1.2,0.0,0.0,0.0,0.0,0.0,0.5595399999999999,0.0,0.0,0.0,0.0,13.9532,17.2043,11.3668,0.0,0.0,91,17.5625,3.901015228,9.18,0.0
55.400053,37.444771,3/28/17,1,0.04,342,5.6,7.2,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8321,192.3869,53.3528,0.0,0.0,685,107.2875,29.00761421,83.93,2.415
55.40193299999999,37.45158,3/28/17,1,0.04,67,1.1,6.9,7.2,0.0,0.0,0.0,0.0,0.0,0.623375,0.0,0.0,0.0,0.0,113.4914,250.0682,107.5456,0.0,0.3504,721,90.455,32.60406091,75.145,17.8
55.400446,37.439331,3/28/17,2,0.0,201,3.3,7.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1186,53.9295,40.4661,0.0,0.0,320,67.67,17.2284264,8.2,0.0
55.37830500000001,37.439354,3/28/17,1,0.02,305,5.0,7.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6726,30.5134,21.2548,0.0,0.0563,434,70.3725,17.41624365,21.815,51.695
55.365751,37.378144,3/28/17,2,0.0,122,2.0,6.9,2.0,0.0,0.0,0.0,0.0,0.0,0.13629249999999998,0.0126975,0.0,0.0,0.0,9.5073,2.487,3.712,0.0,0.1094,118,29.1175,7.078680202999999,5.26,0.0
55.40286700000001,37.395466,3/28/17,1,0.09,439,7.2,7.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0704225,0.0185375,0.0,0.0,0.0,13.6376,26.7969,0.1562,0.0,0.0,386,82.1575,28.62944162,13.655,1.82
55.43357,37.373287,3/28/17,1,0.19,354,5.8,7.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,341.09,72.94,0.0,0.23,930,118.0375,34.25380711,118.99,18.2675
55.403952,37.381793,3/28/17,1,0.02,305,5.0,7.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2809,22.2602,5.0644,0.0,0.0,296,79.5875,21.33756345,10.48,1.205
55.384158,37.429035,3/28/17,2,0.0,183,3.0,7.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5727,143.674,34.9846,0.0,0.0,414,96.0,19.0,6.405,0.0
55.381987,37.458266,3/28/17,1,0.02,281,4.6,7.1,4.7,0.0,0.0,0.0,0.0,0.0,0.7467825,0.030265,0.0,0.0,0.0,47.6164,10.9316,4.3152,0.0,0.0,294,66.2175,17.01522843,7.645,0.0
55.37068299999999,37.34894600000001,3/28/17,1,0.15,281,4.6,7.3,4.2,0.0,0.0,0.0,0.0,0.0,0.8955075000000001,0.200875,0.0,0.0,0.0,9.3552,8.5114,0.0,0.0,0.0,237,57.11,16.08121827,6.07,0.0
55.504512,37.428168,3/29/17,2,0.0,104,1.7,6.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6282,25.9126,43.2813,0.0,0.7709999999999999,228,51.5725,7.354060914,12.335,1.3875
55.37168199999999,37.243842,3/29/17,1,0.03,201,3.3,6.9,4.4,0.0,0.0,0.0,0.0,0.0,0.07138,0.0,0.0,0.0,0.0,53.7576,18.7665,22.0292,0.0,0.0,292,64.3225,14.81387479,15.69333333,1.735
55.49197,37.429075,3/29/17,1,0.0,201,3.3,7.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0753775,0.0,0.0,0.0,0.0,36.302,75.4544,54.0821,0.0,0.0,387,82.1775,17.98477157,18.49166667,1.6625
55.495452,37.434186,3/29/17,1,0.5,622,10.2,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.054832500000000006,0.0487525,0.0,0.0,0.0,37.7009,116.127,27.7084,0.0,0.0,753,121.67,47.46446701,63.75,27.46
55.53306,37.434674,3/29/17,1,0.01,329,5.4,7.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0554225,0.0,0.0,0.0,0.0,41.8424,95.1474,19.4719,0.0,0.0,494,92.81,24.24703892,48.04,7.4075
55.345378,37.235589,3/29/17,3,0.8,104,1.7,7.5,2.2,0.0,0.0,0.0,0.0,0.0,1.0022325,0.128375,0.0,0.0,0.0,12.0101,17.0326,6.6988,0.0,0.0,142,31.5625,7.352791878,10.56666667,4.69
55.336257,37.315919,3/29/17,3,0.8,104,1.7,7.6,2.2,0.0,0.0,0.0,0.0,0.0,1.5087175,0.243205,0.0,0.0,0.0,11.9948,17.9047,7.3454,0.0,0.0,143,31.71,7.348984772,10.46833333,4.4275
55.46701,36.917748,3/29/17,3,2.75,98,1.6,7.5,1.9,0.0,0.0,0.0,0.0,0.0,0.6209899999999999,0.05769750000000001,0.0,0.0,0.0,11.4545,12.9911,5.5737,0.0,0.0,126,27.445,6.4086294420000005,8.708333332999999,4.3825
55.324786,37.266774,3/30/17,2,0.14,250,4.1,6.9,6.6,0.0,0.0,0.0,0.0,0.0,0.1235725,0.05804,0.0,0.0,0.001593909,41.4196,104.7169,41.8591,0.0,0.6107,443,91.335,24.1962775,14.38833333,0.0
55.311659,37.258517,3/30/17,1,0.05,140,2.3,6.8,3.2,0.0,0.0,0.0,0.0,0.001086294,0.077955,0.0,0.0,0.0,0.044060914000000014,33.9309,22.5729,26.1353,0.0,0.1962,229,45.8125,10.65482234,14.645,4.87
55.32097,37.258422,3/30/17,1,0.05,244,4.0,6.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04659,0.0,0.0,0.022411168,22.9129,171.1745,17.3093,0.0,0.0,507,86.295,22.62605753,63.125,1.06
55.342412,37.282265,3/30/17,1,0.06,342,5.6,7.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045406091,48.5681,31.6367,72.4347,0.0,1.2997,467,89.8475,22.61759729,16.37333333,14.7075
55.35570500000001,37.279912,3/30/17,1,0.0,336,5.5,7.6,4.6,0.0,0.0,0.0,0.0,0.00142132,0.0,0.0,0.0,0.0,0.070583756,27.7279,10.172,35.6617,0.0,0.7253,371,66.285,15.82571912,32.735,15.205
55.351713,37.281486,3/30/17,1,0.02,281,4.6,7.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375635,19.1481,33.6247,13.5389,0.0,0.8163,305,77.71,12.13451777,8.838333333,0.0
55.327115,37.274189,3/30/17,1,0.3,494,8.1,7.4,4.7,0.0,0.0,0.0,0.0,0.009883249,0.08280499999999999,0.0123575,0.0,0.0,0.017563452,18.3366,261.1856,0.0513,0.0,0.0,818,76.0075,10.68274112,205.13,0.0
55.34771800000001,37.297219,3/30/17,1,0.56,85,1.4,7.2,1.9,0.0,0.0,0.0,0.0,0.002040609,1.27383,0.01189,0.0,0.0,0.037360406,9.9642,23.1081,19.3993,0.0,0.9129,148,28.545,5.837563452,15.32333333,3.25
55.327475,37.299609,3/30/17,1,0.03,116,1.9,6.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009700508,0.043984772000000005,23.1117,25.2843,13.1762,0.0,1.0352,180,39.505,8.208121827000001,12.195,1.055
55.34790400000001,37.337766,3/30/17,1,0.13,354,5.8,7.4,5.5,0.0,0.0,0.0,0.0,0.001931472,0.0,0.0187925,0.0,0.0,0.018071066,36.2079,33.265,10.8288,0.0,0.7883,412,68.5075,24.68866328,32.45,29.305
